Time,Correct Angle,Correct Angle Rate,Predicted Angle,Predicted Angle Rate
100.52,-1.12748,0.174533,-1.12404,-0.0436431
100.54,-1.12399,0.174533,-1.11392,0.505772
100.56,-1.1205,0.174533,-1.12583,-0.595528
100.58,-1.11701,0.174533,-1.11157,0.713175
100.6,-1.11352,0.174533,-1.11955,-0.398883
100.62,-1.11003,0.174533,-1.10029,0.963076
100.64,-1.10654,0.174533,-1.11595,-0.7831
100.66,-1.10305,0.174533,-1.12772,-0.588448
100.68,-1.09956,0.174533,-1.09977,1.39725
100.7,-1.09607,0.174533,-1.09707,0.135268
100.72,-1.09258,0.174533,-1.08928,0.389387
100.74,-1.08909,0.174533,-1.09915,-0.493481
100.76,-1.08559,0.174533,-1.09191,0.361831
100.78,-1.0821,0.174533,-1.0866,0.265803
100.8,-1.07861,0.174533,-1.09047,-0.1936
100.82,-1.07512,0.174533,-1.0794,0.553378
100.84,-1.07163,0.174533,-1.07658,0.141161
100.86,-1.06814,0.174533,-1.0554,1.05914
100.88,-1.06465,0.174533,-1.06693,-0.576717
100.9,-1.06116,0.174533,-1.04707,0.993174
100.92,-1.05767,0.174533,-1.06176,-0.734906
100.94,-1.05418,0.174533,-1.06265,-0.0444938
100.96,-1.05069,0.174533,-1.04883,0.690959
100.98,-1.0472,0.174533,-1.04575,0.154158
101,-1.04371,0.174533,-1.03915,0.330333
101.02,-1.04022,0.174533,-1.04514,-0.299608
101.04,-1.03673,0.174533,-1.03165,0.674245
101.06,-1.03323,0.174533,-1.04185,-0.509898
101.08,-1.02974,0.174533,-1.03324,0.430588
101.1,-1.02625,0.174533,-1.0223,0.546998
101.12,-1.02276,0.174533,-1.03188,-0.479043
101.14,-1.01927,0.174533,-1.0156,0.814099
101.16,-1.01578,0.174533,-1.01604,-0.0220624
101.18,-1.01229,0.174533,-1.00318,0.642955
101.2,-1.0088,0.174533,-1.00225,0.0463316
101.22,-1.00531,0.174533,-1.01281,-0.527742
101.24,-1.00182,0.174533,-1.01072,0.104311
101.26,-0.998328,0.174533,-0.997367,0.66775
101.28,-0.994838,0.174533,-1.00699,-0.48119
101.3,-0.991347,0.174533,-0.99392,0.653499
101.32,-0.987856,0.174533,-0.98612,0.390012
101.34,-0.984366,0.174533,-0.983188,0.146615
101.36,-0.980875,0.174533,-0.984565,-0.0688311
101.38,-0.977384,0.174533,-0.985487,-0.0461261
101.4,-0.973894,0.174533,-0.977254,0.411672
101.42,-0.970403,0.174533,-0.958218,0.951782
101.44,-0.966912,0.174533,-0.963206,-0.249398
101.46,-0.963422,0.174533,-0.95011,0.654801
101.48,-0.959931,0.174533,-0.959021,-0.445551
101.5,-0.95644,0.174533,-0.962864,-0.192166
101.52,-0.95295,0.174533,-0.957082,0.289097
101.54,-0.949459,0.174533,-0.95195,0.256619
101.56,-0.945968,0.174533,-0.942297,0.482667
101.58,-0.942478,0.174533,-0.921014,1.06412
101.6,-0.938987,0.174533,-0.947051,-1.30186
101.62,-0.935496,0.174533,-0.948744,-0.0846186
101.64,-0.932006,0.174533,-0.932314,0.82146
101.66,-0.928515,0.174533,-0.931319,0.0497863
101.68,-0.925025,0.174533,-0.926547,0.238574
101.7,-0.921534,0.174533,-0.933554,-0.350332
101.72,-0.918043,0.174533,-0.901226,1.61642
101.74,-0.914553,0.174533,-0.931702,-1.52384
101.76,-0.911062,0.174533,-0.896049,1.78269
101.78,-0.907571,0.174533,-0.910786,-0.736877
101.8,-0.904081,0.174533,-0.900865,0.496065
101.82,-0.90059,0.174533,-0.894984,0.29406
101.84,-0.897099,0.174533,-0.889936,0.252384
101.86,-0.893609,0.174533,-0.879022,0.545685
101.88,-0.890118,0.174533,-0.902246,-1.16118
101.9,-0.886627,0.174533,-0.890828,0.570897
101.92,-0.883137,0.174533,-0.868609,1.11094
101.94,-0.879646,0.174533,-0.881884,-0.663728
101.96,-0.876155,0.174533,-0.881951,-0.00339631
101.98,-0.872665,0.174533,-0.884979,-0.151386
102,-0.869174,0.174533,-0.869644,0.766771
102.02,-0.865683,0.174533,-0.858943,0.535029
102.04,-0.862193,0.174533,-0.843924,0.750939
102.06,-0.858702,0.174533,-0.873714,-1.48949
102.08,-0.855211,0.174533,-0.866777,0.34688
102.1,-0.851721,0.174533,-0.854723,0.602668
102.12,-0.84823,0.174533,-0.853502,0.0610864
102.14,-0.844739,0.174533,-0.860289,-0.339364
102.16,-0.841249,0.174533,-0.835943,1.21727
102.18,-0.837758,0.174533,-0.833969,0.0987201
102.2,-0.834267,0.174533,-0.843447,-0.47388
102.22,-0.830777,0.174533,-0.8229,1.02734
102.24,-0.827286,0.174533,-0.823205,-0.0152685
102.26,-0.823795,0.174533,-0.827676,-0.223559
102.28,-0.820305,0.174533,-0.831913,-0.21183
102.3,-0.816814,0.174533,-0.827185,0.236385
102.32,-0.813323,0.174533,-0.826091,0.0547335
102.34,-0.809833,0.174533,-0.812886,0.660221
102.36,-0.806342,0.174533,-0.811062,0.0912004
102.38,-0.802851,0.174533,-0.806039,0.251184
102.4,-0.799361,0.174533,-0.798363,0.383768
102.42,-0.79587,0.174533,-0.779768,0.929775
102.44,-0.792379,0.174533,-0.774758,0.250476
102.46,-0.788889,0.174533,-0.801496,-1.3369
102.48,-0.785398,0.174533,-0.802553,-0.0528374
102.5,-0.781908,0.174533,-0.7797,1.14266
102.52,-0.778417,0.174533,-0.776991,0.135415
102.54,-0.774926,0.174533,-0.785858,-0.44331
102.56,-0.771436,0.174533,-0.770931,0.746327
102.58,-0.767945,0.174533,-0.756143,0.739392
102.6,-0.764454,0.174533,-0.749562,0.329067
102.62,-0.760964,0.174533,-0.765268,-0.785326
102.64,-0.757473,0.174533,-0.760465,0.240161
102.66,-0.753982,0.174533,-0.764636,-0.208516
102.68,-0.750492,0.174533,-0.750785,0.692536
102.7,-0.747001,0.174533,-0.740178,0.530321
102.72,-0.74351,0.174533,-0.751249,-0.553542
102.74,-0.74002,0.174533,-0.745659,0.279519
102.76,-0.736529,0.174533,-0.721826,1.19163
102.78,-0.733038,0.174533,-0.747012,-1.25927
102.8,-0.729548,0.174533,-0.72624,1.0386
102.82,-0.726057,0.174533,-0.713187,0.652624
102.84,-0.722566,0.174533,-0.73363,-1.02211
102.86,-0.719076,0.174533,-0.731901,0.086431
102.88,-0.715585,0.174533,-0.721831,0.503518
102.9,-0.712094,0.174533,-0.717193,0.231851
102.92,-0.708604,0.174533,-0.705112,0.604053
102.94,-0.705113,0.174533,-0.714671,-0.477935
102.96,-0.701622,0.174533,-0.696568,0.905178
102.98,-0.698132,0.174533,-0.687398,0.458456
103,-0.694641,0.174533,-0.70266,-0.76306
103.02,-0.69115,0.174533,-0.68613,0.826472
103.04,-0.68766,0.174533,-0.674969,0.55806
103.06,-0.684169,0.174533,-0.687565,-0.629819
103.08,-0.680678,0.174533,-0.669739,0.891311
103.1,-0.677188,0.174533,-0.672069,-0.116516
103.12,-0.673697,0.174533,-0.676615,-0.227278
103.14,-0.670206,0.174533,-0.680347,-0.186613
103.16,-0.666716,0.174533,-0.663166,0.859077
103.18,-0.663225,0.174533,-0.67659,-0.671234
103.2,-0.659734,0.174533,-0.648926,1.38322
103.22,-0.656244,0.174533,-0.652928,-0.200104
103.24,-0.652753,0.174533,-0.662996,-0.503406
103.26,-0.649262,0.174533,-0.639171,1.19127
103.28,-0.645772,0.174533,-0.656071,-0.845
103.3,-0.642281,0.174533,-0.65715,-0.0539759
103.32,-0.638791,0.174533,-0.638511,0.931952
103.34,-0.6353,0.174533,-0.646555,-0.402163
103.36,-0.631809,0.174533,-0.635292,0.563145
103.38,-0.628319,0.174533,-0.63332,0.0986112
103.4,-0.624828,0.174533,-0.639804,-0.324236
103.42,-0.621337,0.174533,-0.627723,0.604068
103.44,-0.617847,0.174533,-0.635788,-0.403246
103.46,-0.614356,0.174533,-0.608845,1.34716
103.48,-0.610865,0.174533,-0.625492,-0.832349
103.5,-0.607375,0.174533,-0.612577,0.645741
103.52,-0.603884,0.174533,-0.602667,0.495486
103.54,-0.600393,0.174533,-0.602545,0.00610336
103.56,-0.596903,0.174533,-0.598766,0.188956
103.58,-0.593412,0.174533,-0.595979,0.13932
103.6,-0.589921,0.174533,-0.595054,0.0462865
103.62,-0.586431,0.174533,-0.586456,0.429865
103.64,-0.58294,0.174533,-0.570024,0.821641
103.66,-0.579449,0.174533,-0.57896,-0.446837
103.68,-0.575959,0.174533,-0.572064,0.344814
103.7,-0.572468,0.174533,-0.590833,-0.938457
103.72,-0.568977,0.174533,-0.558446,1.61936
103.74,-0.565487,0.174533,-0.589276,-1.54148
103.76,-0.561996,0.174533,-0.56154,1.38677
103.78,-0.558505,0.174533,-0.542238,0.965137
103.8,-0.555015,0.174533,-0.563194,-1.04783
103.82,-0.551524,0.174533,-0.551155,0.60195
103.84,-0.548033,0.174533,-0.553537,-0.119111
103.86,-0.544543,0.174533,-0.552146,0.0695856
103.88,-0.541052,0.174533,-0.523621,1.42624
103.9,-0.537561,0.174533,-0.52556,-0.0969794
103.92,-0.534071,0.174533,-0.533326,-0.388283
103.94,-0.53058,0.174533,-0.537544,-0.21088
103.96,-0.527089,0.174533,-0.528377,0.458331
103.98,-0.523599,0.174533,-0.520238,0.406944
104,-0.520108,0.174533,-0.503577,0.833065
104.02,-0.516617,0.174533,-0.524018,-1.02205
104.04,-0.513127,0.174533,-0.5052,0.94087
104.06,-0.509636,0.174533,-0.508049,-0.142437
104.08,-0.506145,0.174533,-0.501097,0.347632
104.1,-0.502655,0.174533,-0.505748,-0.232569
104.12,-0.499164,0.174533,-0.494191,0.577863
104.14,-0.495674,0.174533,-0.494562,-0.0185571
104.16,-0.492183,0.174533,-0.501261,-0.33497
104.18,-0.488692,0.174533,-0.495963,0.264907
104.2,-0.485202,0.174533,-0.484262,0.58507
104.22,-0.481711,0.174533,-0.481936,0.116304
104.24,-0.47822,0.174533,-0.46091,1.0513
104.26,-0.47473,0.174533,-0.452015,0.444751
104.28,-0.471239,0.174533,-0.480249,-1.41171
104.3,-0.467748,0.174533,-0.465254,0.749753
104.32,-0.464258,0.174533,-0.476968,-0.585724
104.34,-0.460767,0.174533,-0.46315,0.690903
104.36,-0.457276,0.174533,-0.448355,0.739771
104.38,-0.453786,0.174533,-0.447754,0.0300427
104.4,-0.450295,0.174533,-0.452785,-0.251554
104.42,-0.446804,0.174533,-0.455481,-0.134802
104.44,-0.443314,0.174533,-0.446648,0.441675
104.46,-0.439823,0.174533,-0.437544,0.455166
104.48,-0.436332,0.174533,-0.43989,-0.117287
104.5,-0.432842,0.174533,-0.426257,0.681626
104.52,-0.429351,0.174533,-0.44252,-0.81312
104.54,-0.42586,0.174533,-0.419093,1.17133
104.56,-0.42237,0.174533,-0.426989,-0.394785
104.58,-0.418879,0.174533,-0.408369,0.931013
104.6,-0.415388,0.174533,-0.414729,-0.317995
104.62,-0.411898,0.174533,-0.411361,0.168361
104.64,-0.408407,0.174533,-0.401419,0.497137
104.66,-0.404916,0.174533,-0.413826,-0.620367
104.68,-0.401426,0.174533,-0.381761,1.60327
104.7,-0.397935,0.174533,-0.388524,-0.338171
104.72,-0.394444,0.174533,-0.405238,-0.835688
104.74,-0.390954,0.174533,-0.411769,-0.326558
104.76,-0.387463,0.174533,-0.388747,1.15108
104.78,-0.383972,0.174533,-0.379129,0.480898
104.8,-0.380482,0.174533,-0.358932,1.00985
104.82,-0.376991,0.174533,-0.404611,-2.28395
104.84,-0.3735,0.174533,-0.375686,1.44625
104.86,-0.37001,0.174533,-0.377361,-0.0837155
104.88,-0.366519,0.174533,-0.367207,0.507696
104.9,-0.363028,0.174533,-0.367926,-0.0359568
104.92,-0.359538,0.174533,-0.370934,-0.150429
104.94,-0.356047,0.174533,-0.348096,1.14192
104.96,-0.352557,0.174533,-0.370525,-1.12147
104.98,-0.349066,0.174533,-0.345663,1.24312
105,-0.345575,0.174533,-0.32544,1.01116
105.02,-0.342085,0.174533,-0.339293,-0.692649
105.04,-0.338594,0.174533,-0.318689,1.0302
105.06,-0.335103,0.174533,-0.343307,-1.23094
105.08,-0.331613,0.174533,-0.326326,0.849068
105.1,-0.328122,0.174533,-0.329667,-0.167057
105.12,-0.324631,0.174533,-0.324185,0.274095
105.14,-0.321141,0.174533,-0.326743,-0.127909
105.16,-0.31765,0.174533,-0.316659,0.5042
105.18,-0.314159,0.174533,-0.319602,-0.147123
105.2,-0.310669,0.174533,-0.318574,0.0514134
105.22,-0.307178,0.174533,-0.306503,0.603549
105.24,-0.303687,0.174533,-0.304467,0.101759
105.26,-0.300197,0.174533,-0.289606,0.743069
105.28,-0.296706,0.174533,-0.286003,0.180148
105.3,-0.293215,0.174533,-0.291319,-0.265818
105.32,-0.289725,0.174533,-0.282628,0.434556
105.34,-0.286234,0.174533,-0.294786,-0.607869
105.36,-0.282743,0.174533,-0.288469,0.315855
105.38,-0.279253,0.174533,-0.286073,0.119761
105.4,-0.275762,0.174533,-0.287691,-0.0808687
105.42,-0.272271,0.174533,-0.275247,0.6222
105.44,-0.268781,0.174533,-0.259664,0.779154
105.46,-0.26529,0.174533,-0.280421,-1.03789
105.48,-0.261799,0.174533,-0.269352,0.553498
105.5,-0.258309,0.174533,-0.239824,1.47638
105.52,-0.254818,0.174533,-0.259739,-0.995765
105.54,-0.251327,0.174533,-0.233748,1.29958
105.56,-0.247837,0.174533,-0.252486,-0.93692
105.58,-0.244346,0.174533,-0.208187,2.21496
105.6,-0.240855,0.174533,-0.249356,-2.05846
105.62,-0.237365,0.174533,-0.234659,0.734839
105.64,-0.233874,0.174533,-0.239401,-0.237087
105.66,-0.230383,0.174533,-0.225392,0.700479
105.68,-0.226893,0.174533,-0.226106,-0.0357315
105.7,-0.223402,0.174533,-0.212199,0.695362
105.72,-0.219911,0.174533,-0.215076,-0.143869
105.74,-0.216421,0.174533,-0.22045,-0.268675
105.76,-0.21293,0.174533,-0.216737,0.185641
105.78,-0.20944,0.174533,-0.210205,0.326607
105.8,-0.205949,0.174533,-0.2124,-0.109734
105.82,-0.202458,0.174533,-0.198666,0.686687
105.84,-0.198968,0.174533,-0.188184,0.524106
105.86,-0.195477,0.174533,-0.204785,-0.830044
105.88,-0.191986,0.174533,-0.18349,1.06472
105.9,-0.188496,0.174533,-0.182835,0.032743
105.92,-0.185005,0.174533,-0.168235,0.730026
105.94,-0.181514,0.174533,-0.194384,-1.30748
105.96,-0.178024,0.174533,-0.177561,0.841186
105.98,-0.174533,0.174533,-0.174432,0.156436
106,-0.171042,0.174533,-0.171441,0.149559
106.02,-0.167552,0.174533,-0.146952,1.22444
106.04,-0.164061,0.174533,-0.15275,-0.289904
106.06,-0.16057,0.174533,-0.164176,-0.571309
106.08,-0.15708,0.174533,-0.168381,-0.210253
106.1,-0.153589,0.174533,-0.150703,0.883903
106.12,-0.150098,0.174533,-0.13375,0.84768
106.14,-0.146608,0.174533,-0.149935,-0.809246
106.16,-0.143117,0.174533,-0.132295,0.881959
106.18,-0.139626,0.174533,-0.142505,-0.510501
106.2,-0.136136,0.174533,-0.139517,0.149418
106.22,-0.132645,0.174533,-0.135744,0.18864
106.24,-0.129154,0.174533,-0.125591,0.507664
106.26,-0.125664,0.174533,-0.141796,-0.810255
106.28,-0.122173,0.174533,-0.0935582,2.41189
106.3,-0.118682,0.174533,-0.126262,-1.63521
106.32,-0.115192,0.174533,-0.125469,0.0396491
106.34,-0.111701,0.174533,-0.108863,0.830335
106.36,-0.10821,0.174533,-0.128294,-0.971576
106.38,-0.10472,0.174533,-0.113407,0.744339
106.4,-0.101229,0.174533,-0.113186,0.0110628
106.42,-0.0977384,0.174533,-0.0872129,1.29866
106.44,-0.0942478,0.174533,-0.0924886,-0.263785
106.46,-0.0907571,0.174533,-0.0971407,-0.232603
106.48,-0.0872665,0.174533,-0.100353,-0.160614
106.5,-0.0837758,0.174533,-0.09369,0.333151
106.52,-0.0802851,0.174533,-0.058916,1.7387
106.54,-0.0767945,0.174533,-0.0835993,-1.23417
106.56,-0.0733038,0.174533,-0.0794913,0.205401
106.58,-0.0698132,0.174533,-0.0553159,1.20877
106.6,-0.0663225,0.174533,-0.0892618,-1.6973
106.62,-0.0628319,0.174533,-0.0597324,1.47647
106.64,-0.0593412,0.174533,-0.0689655,-0.461655
106.66,-0.0558505,0.174533,-0.0652157,0.187488
106.68,-0.0523599,0.174533,-0.0545775,0.531908
106.7,-0.0488692,0.174533,-0.050153,0.221227
106.72,-0.0453786,0.174533,-0.041788,0.418248
106.74,-0.0418879,0.174533,-0.0338296,0.39792
106.76,-0.0383972,0.174533,-0.0441302,-0.515029
106.78,-0.0349066,0.174533,-0.0180251,1.30526
106.8,-0.0314159,0.174533,-0.0405308,-1.12529
106.82,-0.0279253,0.174533,-0.0117656,1.43826
106.84,-0.0244346,0.174533,-0.0256971,-0.696575
106.86,-0.020944,0.174533,-0.023642,0.102758
106.88,-0.0174533,0.174533,0.00781643,1.57292
106.9,-0.0139626,0.174533,-0.00676479,-0.729061
106.92,-0.010472,0.174533,-0.0216838,-0.745951
106.94,-0.00698132,0.174533,-3.05673e-05,1.08266
106.96,-0.00349066,0.174533,0.00721489,0.362273
106.98,-1.46256e-14,0.174533,0.0164759,0.463048
107,0.00349066,0.174533,0.00695948,-0.475819
107.02,0.00698132,0.174533,0.0272946,1.01675
107.04,0.010472,0.174533,0.0129546,-0.716998
107.06,0.0139626,0.174533,0.0163772,0.171129
107.08,0.0174533,0.174533,0.0151768,-0.0600175
107.1,0.020944,0.174533,0.0144329,-0.0371984
107.12,0.0244346,0.174533,0.0150928,0.0329953
107.14,0.0279253,0.174533,0.0159923,0.0449745
107.16,0.0314159,0.174533,0.0584279,2.12178
107.18,0.0349066,0.174533,0.0345972,-1.19153
107.2,0.0383972,0.174533,0.0530453,0.922405
107.22,0.0418879,0.174533,0.0596183,0.328649
107.24,0.0453786,0.174533,0.0525223,-0.354798
107.26,0.0488692,0.174533,0.0437744,-0.437395
107.28,0.0523599,0.174533,0.0445471,0.0386323
107.3,0.0558505,0.174533,0.0596201,0.753649
107.32,0.0593412,0.174533,0.0623501,0.136504
107.34,0.0628319,0.174533,0.0671125,0.238119
107.36,0.0663225,0.174533,0.0798705,0.6379
107.38,0.0698132,0.174533,0.0646563,-0.760711
107.4,0.0733038,0.174533,0.0833964,0.937005
107.42,0.0767945,0.174533,0.0637636,-0.98164
107.44,0.0802851,0.174533,0.0730911,0.466375
107.46,0.0837758,0.174533,0.0795663,0.323762
107.48,0.0872665,0.174533,0.083575,0.200431
107.5,0.0907571,0.174533,0.0970457,0.673535
107.52,0.0942478,0.174533,0.0804758,-0.828494
107.54,0.0977384,0.174533,0.100041,0.978257
107.56,0.101229,0.174533,0.112942,0.645037
107.58,0.10472,0.174533,0.102461,-0.524038
107.6,0.10821,0.174533,0.104915,0.12268
107.62,0.111701,0.174533,0.105318,0.0201717
107.64,0.115192,0.174533,0.0997027,-0.280764
107.66,0.118682,0.174533,0.109826,0.506162
107.68,0.122173,0.174533,0.107385,-0.122058
107.7,0.125664,0.174533,0.121451,0.703315
107.72,0.129154,0.174533,0.117584,-0.19337
107.74,0.132645,0.174533,0.134034,0.822535
107.76,0.136136,0.174533,0.127767,-0.313385
107.78,0.139626,0.174533,0.122512,-0.262749
107.8,0.143117,0.174533,0.14199,0.973924
107.82,0.146608,0.174533,0.14043,-0.0779834
107.84,0.150098,0.174533,0.148605,0.408709
107.86,0.153589,0.174533,0.150484,0.0939675
107.88,0.15708,0.174533,0.160594,0.505517
107.9,0.16057,0.174533,0.161514,0.0459818
107.92,0.164061,0.174533,0.15861,-0.145195
107.94,0.167552,0.174533,0.151675,-0.346751
107.96,0.171042,0.174533,0.166968,0.764662
107.98,0.174533,0.174533,0.164813,-0.107745
108,0.178024,0.174533,0.182845,0.901557
108.02,0.181514,0.174533,0.191839,0.44971
108.04,0.185005,0.174533,0.204061,0.611107
108.06,0.188496,0.174533,0.180494,-1.17834
108.08,0.191986,0.174533,0.175768,-0.236301
108.1,0.195477,0.174533,0.192006,0.811893
108.12,0.198968,0.174533,0.191481,-0.0262542
108.14,0.202458,0.174533,0.209326,0.892233
108.16,0.205949,0.174533,0.213183,0.192868
108.18,0.20944,0.174533,0.197453,-0.786487
108.2,0.21293,0.174533,0.212326,0.743647
108.22,0.216421,0.174533,0.22193,0.480183
108.24,0.219911,0.174533,0.22486,0.146515
108.26,0.223402,0.174533,0.205584,-0.963782
108.28,0.226893,0.174533,0.214845,0.463051
108.3,0.230383,0.174533,0.231361,0.825778
108.32,0.233874,0.174533,0.220277,-0.554183
108.34,0.237365,0.174533,0.248046,1.38844
108.36,0.240855,0.174533,0.254855,0.340452
108.38,0.244346,0.174533,0.247021,-0.391736
108.4,0.247837,0.174533,0.231971,-0.752479
108.42,0.251327,0.174533,0.251932,0.998055
108.44,0.254818,0.174533,0.271396,0.973176
108.46,0.258309,0.174533,0.260752,-0.532157
108.48,0.261799,0.174533,0.274702,0.697464
108.5,0.26529,0.174533,0.269562,-0.256966
108.52,0.268781,0.174533,0.26559,-0.198614
108.54,0.272271,0.174533,0.267581,0.0995579
108.56,0.275762,0.174533,0.275808,0.411354
108.58,0.279253,0.174533,0.284312,0.425193
108.6,0.282743,0.174533,0.285364,0.0526049
108.62,0.286234,0.174533,0.28903,0.183305
108.64,0.289725,0.174533,0.28965,0.0309914
108.66,0.293215,0.174533,0.290996,0.0672665
108.68,0.296706,0.174533,0.325276,1.71401
108.7,0.300197,0.174533,0.277262,-2.40069
108.72,0.303687,0.174533,0.309427,1.60825
108.74,0.307178,0.174533,0.317738,0.415566
108.76,0.310669,0.174533,0.307928,-0.490541
108.78,0.314159,0.174533,0.311622,0.184741
108.8,0.31765,0.174533,0.327755,0.806622
108.82,0.321141,0.174533,0.318866,-0.444446
108.84,0.324631,0.174533,0.338042,0.958785
108.86,0.328122,0.174533,0.318954,-0.954381
108.88,0.331613,0.174533,0.335281,0.816345
108.9,0.335103,0.174533,0.356051,1.03849
108.92,0.338594,0.174533,0.34357,-0.624015
108.94,0.342085,0.174533,0.332724,-0.542292
108.96,0.345575,0.174533,0.328103,-0.231059
108.98,0.349066,0.174533,0.337414,0.465541
109,0.352557,0.174533,0.337413,-6.45444e-05
109.02,0.356047,0.174533,0.35037,0.647856
109.04,0.359538,0.174533,0.38082,1.5225
109.06,0.363028,0.174533,0.361979,-0.94207
109.08,0.366519,0.174533,0.356716,-0.263138
109.1,0.37001,0.174533,0.380719,1.20017
109.12,0.3735,0.174533,0.375425,-0.2647
109.14,0.376991,0.174533,0.375037,-0.0193963
109.16,0.380482,0.174533,0.396999,1.0981
109.18,0.383972,0.174533,0.390108,-0.344555
109.2,0.387463,0.174533,0.392934,0.141274
109.22,0.390954,0.174533,0.407653,0.735961
109.24,0.394444,0.174533,0.407577,-0.00380827
109.26,0.397935,0.174533,0.402727,-0.24248
109.28,0.401426,0.174533,0.401931,-0.0398229
109.3,0.404916,0.174533,0.41236,0.52144
109.32,0.408407,0.174533,0.40437,-0.399469
109.34,0.411898,0.174533,0.40815,0.188973
109.36,0.415388,0.174533,0.42384,0.78453
109.38,0.418879,0.174533,0.406117,-0.886168
109.4,0.42237,0.174533,0.409324,0.160352
109.42,0.42586,0.174533,0.43002,1.03481
109.44,0.429351,0.174533,0.432173,0.107624
109.46,0.432842,0.174533,0.429015,-0.157853
109.48,0.436332,0.174533,0.42874,-0.0137624
109.5,0.439823,0.174533,0.441767,0.651362
109.52,0.443314,0.174533,0.440103,-0.0832294
109.54,0.446804,0.174533,0.433696,-0.320366
109.56,0.450295,0.174533,0.45454,1.04223
109.58,0.453786,0.174533,0.451986,-0.127705
109.6,0.457276,0.174533,0.451283,-0.035175
109.62,0.460767,0.174533,0.449754,-0.0764296
109.64,0.464258,0.174533,0.467333,0.878935
109.66,0.467748,0.174533,0.455948,-0.569222
109.68,0.471239,0.174533,0.473378,0.871493
109.7,0.47473,0.174533,0.466517,-0.343048
109.72,0.47822,0.174533,0.483093,0.82879
109.74,0.481711,0.174533,0.474392,-0.435063
109.76,0.485202,0.174533,0.472213,-0.108935
109.78,0.488692,0.174533,0.479672,0.372936
109.8,0.492183,0.174533,0.487184,0.375628
109.82,0.495674,0.174533,0.489472,0.114399
109.84,0.499164,0.174533,0.488174,-0.0649213
109.86,0.502655,0.174533,0.513864,1.2845
109.88,0.506145,0.174533,0.508831,-0.25164
109.9,0.509636,0.174533,0.513777,0.247277
109.92,0.513127,0.174533,0.507774,-0.300155
109.94,0.516617,0.174533,0.51763,0.492818
109.96,0.520108,0.174533,0.517968,0.0169095
109.98,0.523599,0.174533,0.518351,0.0191574
110,0.527089,0.174533,0.530044,0.58462
110.02,0.53058,0.174533,0.528234,-0.0904576
110.04,0.534071,0.174533,0.551749,1.17573
110.06,0.537561,0.174533,0.551592,-0.00787775
110.08,0.541052,0.174533,0.547934,-0.182876
110.1,0.544543,0.174533,0.53742,-0.525701
110.12,0.548033,0.174533,0.546913,0.474628
110.14,0.551524,0.174533,0.574192,1.36398
110.16,0.555015,0.174533,0.54546,-1.4366
110.18,0.558505,0.174533,0.562713,0.862666
110.2,0.561996,0.174533,0.539046,-1.18335
110.22,0.565487,0.174533,0.556597,0.877532
110.24,0.568977,0.174533,0.575587,0.949496
110.26,0.572468,0.174533,0.563744,-0.592126
110.28,0.575959,0.174533,0.560603,-0.157088
110.3,0.579449,0.174533,0.592199,1.57982
110.32,0.58294,0.174533,0.580232,-0.598341
110.34,0.586431,0.174533,0.593009,0.63885
110.36,0.589921,0.174533,0.598315,0.265306
110.38,0.593412,0.174533,0.59868,0.0182028
110.4,0.596903,0.174533,0.574054,-1.2313
110.42,0.600393,0.174533,0.608546,1.72464
110.44,0.603884,0.174533,0.606196,-0.117512
110.46,0.607375,0.174533,0.614542,0.417292
110.48,0.610865,0.174533,0.615195,0.0326403
110.5,0.614356,0.174533,0.610235,-0.24801
110.52,0.617847,0.174533,0.624835,0.730008
110.54,0.621337,0.174533,0.618847,-0.299381
110.56,0.624828,0.174533,0.64275,1.19517
110.58,0.628319,0.174533,0.628733,-0.700852
110.6,0.631809,0.174533,0.604519,-1.21073
110.62,0.6353,0.174533,0.632766,1.41236
110.64,0.638791,0.174533,0.636182,0.170812
110.66,0.642281,0.174533,0.645037,0.442716
110.68,0.645772,0.174533,0.650211,0.258708
110.7,0.649262,0.174533,0.634446,-0.788231
110.72,0.652753,0.174533,0.649322,0.743779
110.74,0.656244,0.174533,0.662916,0.679734
110.76,0.659734,0.174533,0.670582,0.383297
110.78,0.663225,0.174533,0.661252,-0.466508
110.8,0.666716,0.174533,0.678039,0.839319
110.82,0.670206,0.174533,0.681105,0.15332
110.84,0.673697,0.174533,0.670365,-0.536992
110.86,0.677188,0.174533,0.671959,0.0796834
110.88,0.680678,0.174533,0.680596,0.431856
110.9,0.684169,0.174533,0.676798,-0.1899
110.92,0.68766,0.174533,0.68748,0.534085
110.94,0.69115,0.174533,0.706809,0.966487
110.96,0.694641,0.174533,0.690036,-0.83869
110.98,0.698132,0.174533,0.689761,-0.0137327
111,0.701622,0.174533,0.698698,0.44686
111.02,0.705113,0.174533,0.703,0.215078
111.04,0.708604,0.174533,0.717506,0.725306
111.06,0.712094,0.174533,0.727118,0.480619
111.08,0.715585,0.174533,0.725175,-0.0971463
111.1,0.719076,0.174533,0.719628,-0.277343
111.12,0.722566,0.174533,0.73058,0.547592
111.14,0.726057,0.174533,0.721624,-0.447797
111.16,0.729548,0.174533,0.73358,0.597766
111.18,0.733038,0.174533,0.736235,0.132775
111.2,0.736529,0.174533,0.720324,-0.795537
111.22,0.74002,0.174533,0.746967,1.33213
111.24,0.74351,0.174533,0.751358,0.219552
111.26,0.747001,0.174533,0.74911,-0.112398
111.28,0.750492,0.174533,0.757612,0.425096
